variant,episode,epsilon,moves,return,won,replay_size,loss,rolling_success_100
dueling_dqn,65,0.95657,32,-41.0,False,1947,0.00019588884606491774,0.3230769230769231
dueling_dqn,66,0.95589,9,-18.0,False,1956,0.0013024816289544106,0.3181818181818182
dueling_dqn,67,0.95521,19,-28.0,False,1975,0.001062569790519774,0.31343283582089554
dueling_dqn,68,0.95454,40,-49.0,False,2015,0.00012566795339807868,0.3088235294117647
dueling_dqn,69,0.95386,21,-30.0,False,2036,0.0005738841136917472,0.30434782608695654
dueling_dqn,70,0.95318,10,1.0,True,2046,9.935662819771096e-05,0.3142857142857143
dueling_dqn,71,0.9525,4,-13.0,False,2050,8.316758612636477e-05,0.30985915492957744
dueling_dqn,72,0.95182,40,-40.0,False,2090,0.0004860413318965584,0.3055555555555556
dueling_dqn,73,0.95114,37,-26.0,True,2127,0.00029743395862169564,0.3150684931506849
dueling_dqn,74,0.95046,15,-24.0,False,2142,5.4280659242067486e-05,0.3108108108108108
dueling_dqn,75,0.94979,30,-19.0,True,2172,0.0002067276363959536,0.32
dueling_dqn,76,0.94911,1,10.0,True,2173,0.00017363077495247126,0.32894736842105265
dueling_dqn,77,0.94843,30,-39.0,False,2203,4.547484786598943e-05,0.3246753246753247
dueling_dqn,78,0.94775,40,-40.0,False,2243,7.599238597322255e-05,0.32051282051282054
dueling_dqn,79,0.94707,29,-38.0,False,2272,0.0001996763312490657,0.31645569620253167
dueling_dqn,80,0.94639,40,-40.0,False,2312,1.1780475688283332e-05,0.3125
dueling_dqn,81,0.94571,40,-40.0,False,2352,2.495710305083776e-06,0.30864197530864196
dueling_dqn,82,0.94504,9,-18.0,False,2361,4.014243586425437e-06,0.3048780487804878
dueling_dqn,83,0.94436,1,10.0,True,2362,6.442291578423465e-06,0.3132530120481928
dueling_dqn,84,0.94368,1,10.0,True,2363,1.6445194432890275e-06,0.32142857142857145
dueling_dqn,85,0.943,6,5.0,True,2369,4.628983515431173e-05,0.32941176470588235
dueling_dqn,86,0.94232,18,-27.0,False,2387,1.025940764520783e-05,0.32558139534883723
dueling_dqn,87,0.94164,40,-40.0,False,2427,2.6670584247767692e-06,0.3218390804597701
dueling_dqn,88,0.94096,40,-40.0,False,2467,2.7394429707783274e-05,0.3181818181818182
dueling_dqn,89,0.94029,9,2.0,True,2476,1.920268732646946e-05,0.3258426966292135
dueling_dqn,90,0.93961,9,-18.0,False,2485,1.0154228220926598e-05,0.32222222222222224
dueling_dqn,91,0.93893,40,-40.0,False,2525,4.106438154849457e-06,0.31868131868131866
dueling_dqn,92,0.93825,12,-1.0,True,2537,1.6689355106791481e-06,0.32608695652173914
dueling_dqn,93,0.93757,29,-18.0,True,2566,9.529487215331756e-06,0.3333333333333333
dueling_dqn,94,0.93689,9,2.0,True,2575,8.174351933121216e-06,0.3404255319148936
dueling_dqn,95,0.93621,23,-12.0,True,2598,2.184488948842045e-06,0.3473684210526316
dueling_dqn,96,0.93554,23,-12.0,True,2621,2.7570001748244977e-06,0.3541666666666667
dueling_dqn,97,0.93486,40,-40.0,False,2661,6.105577767812065e-07,0.35051546391752575
dueling_dqn,98,0.93418,1,10.0,True,2662,1.4474959471044713e-06,0.35714285714285715
dueling_dqn,99,0.9335,1,-10.0,False,2663,1.3331609807210043e-06,0.35353535353535354
dueling_dqn,100,0.93282,40,-40.0,False,2703,5.427242513178498e-07,0.35
dueling_dqn,101,0.93214,40,-40.0,False,2743,1.6014189441193594e-06,0.34
dueling_dqn,102,0.93146,14,-3.0,True,2757,1.3637236406793818e-07,0.35
dueling_dqn,103,0.93079,40,-40.0,False,2797,1.0529157634664443e-06,0.35
dueling_dqn,104,0.93011,40,-29.0,True,2837,3.5543857279662916e-07,0.35
dueling_dqn,105,0.92943,35,-24.0,True,2872,6.586784024875669e-07,0.35
dueling_dqn,106,0.92875,1,-10.0,False,2873,5.146741273165389e-07,0.35
dueling_dqn,107,0.92807,23,-12.0,True,2896,1.822717052846201e-07,0.35
dueling_dqn,108,0.92739,3,-12.0,False,2899,1.6320252882451314e-07,0.35
dueling_dqn,109,0.92671,25,-14.0,True,2924,5.0265903439594695e-08,0.36
dueling_dqn,110,0.92604,40,-40.0,False,2964,9.648730383560178e-07,0.36
dueling_dqn,111,0.92536,33,-42.0,False,2997,9.08075463712521e-08,0.35
dueling_dqn,112,0.92468,27,-36.0,False,3024,9.992427330018927e-09,0.34
dueling_dqn,113,0.924,40,-40.0,False,3064,4.937014068673307e-07,0.34
dueling_dqn,114,0.92332,18,-7.0,True,3082,2.038543840399143e-07,0.35
dueling_dqn,115,0.92264,24,-13.0,True,3106,4.023669220032389e-08,0.36
dueling_dqn,116,0.92196,40,-40.0,False,3146,8.127626571763358e-09,0.36
dueling_dqn,117,0.92129,13,-2.0,True,3159,4.028398503663766e-09,0.36
dueling_dqn,118,0.92061,2,-11.0,False,3161,6.358343629386809e-09,0.35
dueling_dqn,119,0.91993,40,-40.0,False,3201,1.776867719627262e-08,0.35
dueling_dqn,120,0.91925,11,0.0,True,3212,1.5953615317698677e-08,0.36
dueling_dqn,121,0.91857,27,-16.0,True,3239,5.742430086996819e-09,0.37
dueling_dqn,122,0.91789,2,-11.0,False,3241,2.3849446861845536e-09,0.36
dueling_dqn,123,0.91721,38,-27.0,True,3279,7.067319529596716e-08,0.37
